Carat,Clarity,Color,Cut,Depth,Price,Table,x,y,z
1.44,SI1,E,Ideal,121.3,3409,112,11.57,11.66,7.05
0.81,SI1,E,Ideal,60.3,3413,56,6.05,6.13,3.67
0.82,SI1,E,Ideal,62.1,3577,55,5.98,6,3.72
0.76,SI1,E,Ideal,61.3,3584,55,5.87,5.91,3.61
0.82,SI1,E,Ideal,61.8,3588,55,5.97,6.01,3.7
0.82,SI1,E,Ideal,61.8,3622,58,5.99,6.05,3.72
0.79,SI1,E,Ideal,61.6,3715,55,5.94,6.04,3.69
0.83,SI1,E,Ideal,61.6,3775,56,6.03,6.05,3.72
0.77,SI1,E,Ideal,61,3827,56,5.92,5.94,3.62
0.8,SI1,E,Ideal,61,3890,57,6,6.03,3.67
0.82,SI1,E,Ideal,61.8,3979,53,6.02,6.05,3.73
0.83,SI1,E,Ideal,61.5,4024,55,6.05,6.08,3.73
0.9,SI1,E,Ideal,60.1,4034,56,6.3,6.35,3.8
0.8,SI1,E,Ideal,61.1,4053,56,5.98,6.01,3.66
0.9,SI1,E,Ideal,63,4092,56,6.15,6.1,3.86
0.8,SI1,E,Ideal,61.9,4125,55,5.94,5.98,3.69
0.91,SI1,E,Ideal,61,4132,58,6.23,6.29,3.82
0.93,SI1,E,Ideal,62,4179,56,6.25,6.29,3.89
0.93,SI1,E,Ideal,62.8,4229,56,6.24,6.19,3.9
0.92,SI1,E,Ideal,61.4,4258,54.6,6.25,6.29,3.85
0.93,SI1,E,Ideal,62.2,4374,55,6.24,6.27,3.89
0.91,SI1,E,Ideal,61,4392,57,6.2,6.26,3.8
0.9,SI1,E,Ideal,59.1,4439,59,6.31,6.37,3.75
1.04,SI1,E,Ideal,62,4530,57,6.47,6.5,4.02
0.91,SI1,E,Ideal,61.9,4623,55,6.18,6.22,3.84
1.02,SI1,E,Ideal,61.1,4675,56,6.51,6.45,3.96
0.91,SI1,E,Ideal,61,4706,57,6.27,6.32,3.84
1.01,SI1,E,Ideal,60.7,4853,57,6.52,6.49,3.95
0.9,SI1,E,Ideal,61.1,4854,56,6.21,6.23,3.8
0.24,SI1,E,Ideal,62.5,486,56,4.01,3.99,2.5
0.9,SI1,E,Ideal,61.7,4940,57,6.21,6.24,3.84
1.07,SI1,E,Ideal,60.4,4973,57,6.62,6.56,3.98
1.8,SI1,E,Ideal,373,499,341,25.699999999999996,25.839999999999996,16.020000000000003
0.92,SI1,E,Ideal,61.7,5014,57,6.24,6.27,3.86
1.02,SI1,E,Ideal,60.7,5055,57,6.55,6.51,3.97
0.63,SI1,E,Ideal,124.30000000000001,516,109,8.71,8.760000000000002,5.43
1.08,SI1,E,Ideal,62.6,5189,57,6.56,6.53,4.1
1.01,SI1,E,Ideal,61.6,5206,57,6.44,6.49,3.98
1.03,SI1,E,Ideal,62.2,5234,57,6.42,6.48,4.01
1.01,SI1,E,Ideal,62,5235,57,6.38,6.45,3.98
1.06,SI1,E,Ideal,59.6,5250,54,6.64,6.62,3.95
0.91,SI1,E,Ideal,61.4,5252,54,6.26,6.24,3.84
1.01,SI1,E,Ideal,61.8,5262,57,6.39,6.49,3.98
1.02,SI1,E,Ideal,60.4,5278,55,6.54,6.48,3.93
0.65,SI1,E,Ideal,123.6,532,109,8.86,8.91,5.49
2.06,SI1,E,Ideal,124.2,5330,114,12.95,12.86,8.01
1,SI1,E,Ideal,61.6,5331,57,6.37,6.45,3.95
0.9,SI1,E,Ideal,61.9,5373,54,6.19,6.22,3.84
1,SI1,E,Ideal,62.3,5396,55,6.41,6.34,3.97
1.03,SI1,E,Ideal,62,5411,55,6.46,6.5,4.02
0.31,SI1,E,Ideal,61.8,542,53.9,4.32,4.35,2.68
0.31,SI1,E,Ideal,62.4,544,57,4.31,4.34,2.7
0.9,SI1,E,Ideal,62,5450,56,6.18,6.2,3.84
1.9100000000000001,SI1,E,Ideal,123.8,5458,111,12.58,12.68,7.82
0.31,SI1,E,Ideal,61.5,547,55,4.39,4.42,2.71
2.06,SI1,E,Ideal,123.4,5476,113,12.91,12.99,7.99
1.02,SI1,E,Ideal,62.3,5509,54,6.45,6.49,4.03
1.15,SI1,E,Ideal,62.7,5526,56,6.73,6.7,4.21
1.01,SI1,E,Ideal,60.8,5534,56,6.48,6.51,3.95
1.02,SI1,E,Ideal,62.2,5553,57,6.41,6.45,4
2,SI1,E,Ideal,123.1,5555,115,12.8,12.85,7.890000000000001
1.01,SI1,E,Ideal,61.6,5590,59,6.43,6.4,3.95
1.01,SI1,E,Ideal,62.1,5599,54,6.5,6.41,4.01
1.03,SI1,E,Ideal,62,5608,53,6.47,6.5,4.02
0.32,SI1,E,Ideal,61.8,561,55,4.42,4.45,2.74
1,SI1,E,Ideal,62.7,5622,57,6.39,6.49,4.04
0.3,SI1,E,Ideal,61.9,564,57,4.29,4.32,2.66
1.02,SI1,E,Ideal,61.9,5702,55,6.46,6.49,4.01
1.03,SI1,E,Ideal,62,5710,53,6.5,6.47,4.02
0.99,SI1,E,Ideal,186.9,579,165,13.24,13.309999999999999,8.27
1.02,SI1,E,Ideal,61.9,5806,55,6.49,6.46,4.01
0.31,SI1,E,Ideal,62.1,582,56,4.35,4.38,2.71
1.02,SI1,E,Ideal,62.2,5840,54.7,6.44,6.47,4.01
1.06,SI1,E,Ideal,58.8,5877,57,6.71,6.66,3.93
1.09,SI1,E,Ideal,61.1,5935,55,6.66,6.7,4.08
1,SI1,E,Ideal,61.7,5938,55,6.44,6.49,3.99
1.7000000000000002,SI1,E,Ideal,306.8,596,281,22.42,22.6,13.809999999999999
0.36,SI1,E,Ideal,60.9,597,57,4.58,4.62,2.8
0.37,SI1,E,Ideal,61.4,606,56,4.6,4.65,2.84
0.35,SI1,E,Ideal,60.9,614,55,4.53,4.57,2.77
0.39,SI1,E,Ideal,61.1,628,55,4.74,4.75,2.9
1.11,SI1,E,Ideal,61.4,6291,58,6.66,6.62,4.08
1.08,SI1,E,Ideal,184.9,631,169,13.649999999999999,13.76,8.45
1.01,SI1,E,Ideal,60.8,6346,56,6.53,6.47,3.95
0.34,SI1,E,Ideal,61,637,55,4.54,4.56,2.77
0.3,SI1,E,Ideal,61.3,640,56,4.34,4.37,2.67
0.74,SI1,E,Ideal,124.6,649,110,9.120000000000001,9.2,5.71
0.38,SI1,E,Ideal,61.4,653,57,4.64,4.67,2.86
1.13,SI1,E,Ideal,62.2,6563,55,6.66,6.69,4.15
0.38,SI1,E,Ideal,61.7,658,58,4.71,4.63,2.88
1.0699999999999998,SI1,E,Ideal,183,660,171,13.73,13.82,8.4
0.35,SI1,E,Ideal,60.7,667,56,4.57,4.59,2.78
1.13,SI1,E,Ideal,62.2,6682,55,6.69,6.66,4.15
0.4,SI1,E,Ideal,62.2,673,54,4.74,4.78,2.96
1.11,SI1,E,Ideal,62.5,6737,54,6.62,6.63,4.13
1.2,SI1,E,Ideal,251.6,675,226,17.23,17.009999999999998,10.77
0.39,SI1,E,Ideal,60.6,677,57,4.75,4.79,2.89
0.38,SI1,E,Ideal,60.7,680,56,4.69,4.73,2.86
0.32,SI1,E,Ideal,61.5,682,55,4.4,4.44,2.72
1.21,SI1,E,Ideal,62,6887,56,6.83,6.76,4.21
1.16,SI1,E,Ideal,61.9,6896,57,6.72,6.76,4.17
0.4,SI1,E,Ideal,62.4,694,53,4.73,4.75,2.96
0.62,SI1,E,Ideal,125.7,698,111,8.68,8.64,5.4399999999999995
0.38,SI1,E,Ideal,61.9,700,55,4.64,4.7,2.89
0.33,SI1,E,Ideal,61.2,702,56,4.46,4.49,2.74
1.22,SI1,E,Ideal,61.7,7085,56,6.88,6.92,4.26
1.21,SI1,E,Ideal,62.3,7088,56,6.87,6.81,4.26
0.34,SI1,E,Ideal,62.2,714,54,4.5,4.47,2.79
0.94,SI1,E,Ideal,185.1,720,167,13.239999999999998,13.139999999999999,8.14
1.22,SI1,E,Ideal,61.7,7215,56,6.92,6.88,4.26
1.11,SI1,E,Ideal,62.1,7218,55,6.66,6.68,4.14
0.34,SI1,E,Ideal,60.4,723,57,4.53,4.55,2.74
1.21,SI1,E,Ideal,62.2,7231,54.1,6.82,6.86,4.26
0.8,SI1,E,Ideal,121.7,737,114,9.469999999999999,9.55,5.79
1.21,SI1,E,Ideal,61.9,7424,57,6.88,6.79,4.23
1.4100000000000001,SI1,E,Ideal,249,743,220,18.099999999999998,18.05,11.25
1.64,SI1,E,Ideal,249.9,755,223,18.950000000000003,19.08,11.88
0.43,SI1,E,Ideal,62.6,760,56,4.79,4.82,3.01
2.04,SI1,E,Ideal,368.5,765,335,27.09,26.880000000000003,16.57
1.08,SI1,E,Ideal,61.5,7672,55,6.59,6.62,4.06
1.24,SI1,E,Ideal,63.5,7701,55,6.86,6.82,4.35
0.4,SI1,E,Ideal,60.6,772,56,4.77,4.78,2.9
0.42,SI1,E,Ideal,61.5,773,55,4.82,4.9,2.99
0.43,SI1,E,Ideal,62.3,792,57,4.78,4.82,2.99
1.21,SI1,E,Ideal,62.1,7955,56,6.83,6.88,4.26
3.0399999999999996,SI1,E,Ideal,496.29999999999995,810,447,37.199999999999996,37.059999999999995,23.04
0.37,SI1,E,Ideal,62.7,833,54,4.6,4.55,2.87
0.38,SI1,E,Ideal,61.4,838,57,4.67,4.64,2.86
0.4,SI1,E,Ideal,63,882,57,4.68,4.65,2.94
0.38,SI1,E,Ideal,61.9,898,55,4.7,4.64,2.89
0.82,SI1,E,Ideal,124.19999999999999,904,114,9.55,9.49,5.91
0.46,SI1,E,Ideal,62,905,54,4.97,4.99,3.09
0.4,SI1,E,Ideal,62.5,907,57,4.74,4.7,2.95
0.42,SI1,E,Ideal,61.8,931,56,4.8,4.84,2.98
2.4,SI1,E,Ideal,371,945,338,28.520000000000003,28.32,17.57
0.42,SI1,E,Ideal,62.1,953,55,4.81,4.79,2.98
1.64,SI1,E,Ideal,249.8,969,223,19.09,18.96,11.88
1.5,SI1,E,Ideal,61.9,9828,57,7.37,7.31,4.54
0.42,SI1,E,Ideal,62.6,992,57,4.84,4.81,3.02
0.43,SI1,E,Premium,62.4,1016,56,4.83,4.79,3
1.52,SI1,E,Premium,60.2,10180,58,7.44,7.37,4.46
1.54,SI1,E,Premium,62.7,10314,58,7.37,7.3,4.6
0.44,SI1,E,Premium,62.2,1040,60,4.86,4.79,3
0.41,SI1,E,Premium,62.3,1059,56,4.78,4.76,2.97
0.5,SI1,E,Premium,62.2,1073,58,5.03,4.87,3.1
1.7,SI1,E,Premium,58.2,10860,62,7.86,7.81,4.56
0.47,SI1,E,Premium,59.3,1087,56,5.07,5.05,3.02
0.45,SI1,E,Premium,62.8,1091,58,4.88,4.84,3.05
2,SI1,E,Premium,247.5,1155,235,20.48,20.189999999999998,12.58
1.5,SI1,E,Premium,60,11795,58,7.5,7.47,4.49
1.51,SI1,E,Premium,63,11873,58,7.33,7.27,4.6
1.51,SI1,E,Premium,59.6,12236,61,7.53,7.43,4.46
1.52,SI1,E,Premium,62.5,12305,59,7.26,7.33,4.56
1.51,SI1,E,Premium,62.4,12319,59,7.33,7.29,4.56
1.51,SI1,E,Premium,60.3,12336,58,7.47,7.43,4.49
0.5,SI1,E,Premium,62.4,1238,60,4.98,4.96,3.1
1.52,SI1,E,Premium,62.5,12418,59,7.33,7.26,4.56
1.53,SI1,E,Premium,60.8,12499,60,7.51,7.43,4.54
1.51,SI1,E,Premium,61.5,12530,58,7.33,7.38,4.52
3.02,SI1,E,Premium,119.8,12644,117,14.899999999999999,14.8,8.89
1.51,SI1,E,Premium,58.6,12655,62,7.58,7.53,4.43
1.51,SI1,E,Premium,60.6,12738,59,7.45,7.41,4.5
1.53,SI1,E,Premium,61.3,12851,59,7.35,7.4,4.52
0.53,SI1,E,Premium,62.3,1307,60,5.27,5.17,3.25
0.5,SI1,E,Premium,62.6,1314,56,5.07,5.06,3.17
0.51,SI1,E,Premium,58.2,1340,61,5.27,5.22,3.05
0.5,SI1,E,Premium,62.4,1348,61,5.1,4.98,3.15
0.54,SI1,E,Premium,60.2,1361,58,5.27,5.3,3.18
0.5,SI1,E,Premium,63,1374,61,5.07,5.03,3.18
0.54,SI1,E,Premium,62.2,1375,61,5.24,5.15,3.23
0.51,SI1,E,Premium,62.4,1381,59,5.07,5.12,3.18
0.53,SI1,E,Premium,62.1,1395,58,5.11,5.19,3.2
0.57,SI1,E,Premium,58.9,1406,59,5.41,5.35,3.17
0.58,SI1,E,Premium,58.5,1407,55,5.52,5.39,3.19
0.5,SI1,E,Premium,59.3,1410,59,5.19,5.24,3.09
1.64,SI1,E,Premium,59.5,14107,58,7.64,7.72,4.57
2.5,SI1,E,Premium,307.4,1415,298,25.57,25.4,15.669999999999998
0.54,SI1,E,Premium,61.4,1422,60,5.21,5.25,3.21
0.57,SI1,E,Premium,62.5,1429,57,5.28,5.22,3.28
1.71,SI1,E,Premium,62.2,14319,58,7.67,7.61,4.75
1.02,SI1,E,Premium,124.6,1443,119,10.22,10.17,6.35
1.71,SI1,E,Premium,59.1,14882,58,7.76,7.8,4.6
1.75,SI1,E,Premium,60.3,15394,61,7.82,7.74,4.69
0.51,SI1,E,Premium,62.5,1546,57,5.09,5.06,3.17
0.59,SI1,E,Premium,58.7,1550,57,5.53,5.47,3.23
1.7,SI1,E,Premium,62.3,15662,57,7.68,7.6,4.76
0.52,SI1,E,Premium,59.8,1577,61,5.2,5.17,3.1
1.7,SI1,E,Premium,60.1,15804,58,7.78,7.74,4.66
0.57,SI1,E,Premium,62.2,1590,55,5.36,5.31,3.32
0.5,SI1,E,Premium,59.9,1593,58,5.18,5.17,3.1
0.53,SI1,E,Premium,61.9,1607,56,5.22,5.19,3.22
0.57,SI1,E,Premium,61.4,1608,58,5.28,5.34,3.26
0.57,SI1,E,Premium,59.4,1613,58,5.42,5.38,3.21
1.87,SI1,E,Premium,61.9,16232,58,7.94,7.88,4.9
0.51,SI1,E,Premium,61.3,1624,59,5.15,5.13,3.15
0.6,SI1,E,Premium,60.8,1625,58,5.46,5.5,3.33
1.73,SI1,E,Premium,62.6,16253,58,7.67,7.59,4.78
0.55,SI1,E,Premium,62.4,1630,57.6,5.23,5.28,3.27
1.08,SI1,E,Premium,123.80000000000001,1637,119,10.49,10.43,6.47
0.58,SI1,E,Premium,60.7,1641,61,5.47,5.27,3.28
0.56,SI1,E,Premium,62.5,1653,59,5.24,5.2,3.26
0.53,SI1,E,Premium,62.2,1654,56,5.22,5.16,3.23
0.59,SI1,E,Premium,61.8,1664,60,5.33,5.39,3.31
0.55,SI1,E,Premium,61,1668,61,5.3,5.25,3.22
1.15,SI1,E,Premium,120.8,1698,115,10.84,10.77,6.52
1.31,SI1,E,Premium,119.6,1708,114,11.36,11.26,6.76
0.6,SI1,E,Premium,61.9,1738,58,5.39,5.43,3.35
0.6,SI1,E,Premium,59.4,1771,60,5.57,5.51,3.29
0.59,SI1,E,Premium,61.8,1789,60,5.39,5.33,3.31
0.58,SI1,E,Premium,61.6,1794,59,5.38,5.33,3.3
1.19,SI1,E,Premium,122.2,1812,117,10.86,10.79,6.609999999999999
0.65,SI1,E,Premium,60.5,1828,59,5.61,5.49,3.36
0.6,SI1,E,Premium,61.9,1830,58,5.43,5.39,3.35
0.63,SI1,E,Premium,58.8,1846,59,5.68,5.62,3.32
0.56,SI1,E,Premium,61.5,1848,60,5.3,5.27,3.25
0.63,SI1,E,Premium,61.3,1921,58,5.57,5.52,3.4
0.58,SI1,E,Premium,60.6,1949,56,5.42,5.38,3.27
0.7,SI1,E,Premium,61.1,1971,60,5.69,5.56,3.44
0.53,SI1,E,Premium,61.8,2099,60,5.21,5.18,3.21
0.7,SI1,E,Premium,62.4,2194,60,5.72,5.63,3.54
0.68,SI1,E,Premium,62,2224,59,5.67,5.65,3.51
0.71,SI1,E,Premium,58.9,2329,61,5.79,5.75,3.4
0.72,SI1,E,Premium,62.8,2333,52,5.78,5.72,3.61
0.75,SI1,E,Premium,59.8,2360,60,5.9,5.84,3.51
0.7,SI1,E,Premium,59.7,2394,60,5.81,5.79,3.46
0.71,SI1,E,Premium,59.1,2441,60,5.87,5.84,3.46
1.4,SI1,E,Premium,122,2444,122,11.51,11.42,6.99
0.71,SI1,E,Premium,60.3,2479,58,5.78,5.76,3.48
0.7,SI1,E,Premium,61.9,2518,60,5.67,5.6,3.49
0.71,SI1,E,Premium,63,2554,58,5.72,5.68,3.59
0.7,SI1,E,Premium,59.1,2592,62,5.8,5.74,3.41
0.71,SI1,E,Premium,59.5,2629,62,5.85,5.74,3.45
0.76,SI1,E,Premium,61.6,2644,59,5.83,5.79,3.58
0.71,SI1,E,Premium,60.3,2674,60,5.77,5.74,3.47
0.7,SI1,E,Premium,60.7,2679,58,5.73,5.74,3.48
0.75,SI1,E,Premium,62.8,2698,56,5.78,5.75,3.62
0.73,SI1,E,Premium,62.7,2703,58,5.76,5.7,3.59
0.71,SI1,E,Premium,62.2,2743,58,5.74,5.67,3.55
0.7,SI1,E,Premium,60.5,2753,58,5.74,5.77,3.48
0.71,SI1,E,Premium,60.5,2756,55,5.79,5.74,3.49
0.75,SI1,E,Premium,59.9,2760,54,6,5.96,3.58
2.0999999999999996,SI1,E,Premium,181.7,2777,174,17.29,17.17,10.43
0.71,SI1,E,Premium,61.8,2792,59,5.7,5.75,3.54
0.75,SI1,E,Premium,61.1,2814,59,5.86,5.83,3.57
0.71,SI1,E,Premium,61.4,2817,58,5.77,5.73,3.53
0.73,SI1,E,Premium,62.2,2821,59,5.77,5.68,3.56
1.43,SI1,E,Premium,120,2863,121,11.620000000000001,11.54,6.949999999999999
0.77,SI1,E,Premium,60.9,2896,58,5.94,5.88,3.6
0.83,SI1,E,Premium,62.2,2913,59,6.05,5.97,3.74
0.76,SI1,E,Premium,58.3,2937,62,6.12,5.95,3.52
0.77,SI1,E,Premium,60.4,2975,58,6,5.88,3.59
0.75,SI1,E,Premium,61.7,3024,60,5.84,5.8,3.59
0.8,SI1,E,Premium,62.9,3091,60,5.89,5.87,3.7
0.82,SI1,E,Premium,61.2,3211,61,5.98,5.95,3.65
0.21,SI1,E,Premium,59.8,326,61,3.89,3.84,2.31
0.8,SI1,E,Premium,61.5,3297,58,5.97,5.93,3.66
0.86,SI1,E,Premium,61.9,3323,61,6.07,5.99,3.73
0.8,SI1,E,Premium,61.5,3356,58,5.93,5.97,3.66
0.83,SI1,E,Premium,60.7,3482,58,6.06,6.09,3.69
0.83,SI1,E,Premium,58.4,3506,59,6.22,6.18,3.62
0.9,SI1,E,Premium,59,3508,59,6.34,6.3,3.73
0.9,SI1,E,Premium,62.4,3609,57,6.19,6.14,3.85
0.9,SI1,E,Premium,60.7,3625,61,6.19,6.17,3.75
0.9,SI1,E,Premium,62.3,3800,61,6.17,6.12,3.83
0.91,SI1,E,Premium,61.9,3961,61,6.14,6.11,3.79
1.82,SI1,E,Premium,122.4,4138,122,12.350000000000001,12.29,7.539999999999999
0.9,SI1,E,Premium,62.9,4158,58,6.16,6.11,3.86
0.9,SI1,E,Premium,61.9,4209,58,6.17,6.1,3.8
0.93,SI1,E,Premium,61.4,4229,57,6.34,6.23,3.86
0.91,SI1,E,Premium,62.1,4256,58,6.18,6.15,3.83
0.9,SI1,E,Premium,62.2,4259,59,6.21,6.16,3.88
1.01,SI1,E,Premium,61.6,4299,59,6.44,6.42,3.96
1.01,SI1,E,Premium,61.7,4330,56,6.44,6.39,3.96
0.91,SI1,E,Premium,62.1,4332,58,6.15,6.18,3.83
0.96,SI1,E,Premium,58.7,4365,62,6.41,6.39,3.76
0.92,SI1,E,Premium,61.3,4379,58,6.19,6.25,3.81
1.8,SI1,E,Premium,119.9,4385,121,12.57,12.49,7.51
0.9,SI1,E,Premium,62.7,4443,60,6.13,6.03,3.81
0.9,SI1,E,Premium,60.8,4463,59,6.19,6.24,3.78
1.01,SI1,E,Premium,62.4,4480,58,6.42,6.37,3.99
1.84,SI1,E,Premium,124.30000000000001,4482,116,12.45,12.33,7.699999999999999
0.9,SI1,E,Premium,62.3,4502,56,6.21,6.14,3.85
1.84,SI1,E,Premium,122,4562,117,12.51,12.600000000000001,7.66
1.88,SI1,E,Premium,124.4,4580,114,12.54,12.48,7.779999999999999
0.92,SI1,E,Premium,61.7,4637,57,6.32,6.2,3.86
0.94,SI1,E,Premium,60,4661,58,6.37,6.44,3.84
1.06,SI1,E,Premium,63,4689,56,6.54,6.45,4.09
0.93,SI1,E,Premium,62.8,4739,56,6.26,6.2,3.91
1,SI1,E,Premium,61,4805,61,6.45,6.4,3.92
1.01,SI1,E,Premium,59.6,4853,59,6.53,6.46,3.87
0.96,SI1,E,Premium,60,4864,60,6.44,6.39,3.85
1.01,SI1,E,Premium,62.4,5002,60,6.35,6.32,3.95
1,SI1,E,Premium,62.7,5027,61,6.37,6.32,3.98
1,SI1,E,Premium,61.1,5174,60,6.47,6.42,3.94
1.02,SI1,E,Premium,62.6,5183,58,6.44,6.47,4.05
2.02,SI1,E,Premium,119.5,5226,121,13.1,13.02,7.8
1.5,SI1,E,Premium,301.2,526,296,21.63,21.799999999999997,13.079999999999998
2.04,SI1,E,Premium,124.1,5278,116,12.98,12.9,8.04
1.01,SI1,E,Premium,62,5311,61,6.42,6.38,3.97
1,SI1,E,Premium,59.7,5322,57,6.56,6.48,3.89
1.01,SI1,E,Premium,58.2,5366,59,6.59,6.54,3.82
1,SI1,E,Premium,60.5,5396,59,6.45,6.4,3.89
1.05,SI1,E,Premium,61.2,5433,58,6.57,6.53,4.01
0.9299999999999999,SI1,E,Premium,181.10000000000002,544,179,13.09,13.25,7.949999999999999
0.33,SI1,E,Premium,59.6,545,60,4.51,4.48,2.68
1,SI1,E,Premium,60.8,5470,60,6.45,6.42,3.91
1.06,SI1,E,Premium,62,5485,61,6.55,6.51,4.05
1.01,SI1,E,Premium,60.7,5525,58,6.5,6.48,3.94
1.01,SI1,E,Premium,59.8,5543,59,6.52,6.48,3.89
1.12,SI1,E,Premium,58.8,5547,61,6.8,6.74,3.98
2.02,SI1,E,Premium,125.8,5599,118,12.84,12.7,8.03
0.96,SI1,E,Premium,184.39999999999998,561,177,13.120000000000001,13.23,8.1
1.01,SI1,E,Premium,59.2,5656,60,6.56,6.51,3.87
1.01,SI1,E,Premium,62.8,5741,58,6.38,6.33,3.99
1.01,SI1,E,Premium,61,5749,59,6.47,6.44,3.94
1.1,SI1,E,Premium,62.9,5773,58,6.62,6.55,4.14
1.24,SI1,E,Premium,58.5,5775,60,7.08,7.01,4.11
0.99,SI1,E,Premium,183.5,579,176,13.3,13.399999999999999,8.17
1.11,SI1,E,Premium,61.3,5802,58,6.61,6.66,4.07
1.05,SI1,E,Premium,61.8,5821,56,6.57,6.5,4.04
0.36,SI1,E,Premium,62.2,589,59,4.53,4.57,2.83
2.1900000000000004,SI1,E,Premium,120.9,5908,118,13.39,13.27,8.06
1.02,SI1,E,Premium,61.4,5956,58,6.48,6.45,3.97
0.68,SI1,E,Premium,121.19999999999999,596,117,8.99,9.07,5.47
0.31,SI1,E,Premium,62.7,605,58,4.35,4.32,2.72
1.03,SI1,E,Premium,59.5,6091,60,6.64,6.56,3.93
0.34,SI1,E,Premium,59.3,612,58,4.59,4.55,2.71
0.35,SI1,E,Premium,61.1,614,59,4.5,4.56,2.77
1.21,SI1,E,Premium,63,6261,57,6.75,6.7,4.24
1.16,SI1,E,Premium,61.3,6366,60,6.7,6.64,4.09
0.37,SI1,E,Premium,59.3,649,58,4.73,4.75,2.81
0.31,SI1,E,Premium,61.2,651,58,4.38,4.34,2.67
0.38,SI1,E,Premium,58.1,658,58,4.85,4.79,2.8
1.2,SI1,E,Premium,61.8,6653,56,6.82,6.75,4.19
0.32,SI1,E,Premium,60.4,672,61,4.42,4.39,2.66
1.2,SI1,E,Premium,62.5,6742,56,6.75,6.71,4.21
1.5,SI1,E,Premium,304.90000000000003,675,294,21.599999999999998,21.439999999999998,13.12
2.17,SI1,E,Premium,428,698,412,30.759999999999998,30.53,18.73
0.96,SI1,E,Premium,186,720,171,13.23,13.129999999999999,8.17
1.26,SI1,E,Premium,183.5,722,174,14.45,14.579999999999998,8.879999999999999
1.23,SI1,E,Premium,59.2,7274,62,7.05,7,4.16
0.8,SI1,E,Premium,121,737,119,9.51,9.59,5.779999999999999
1.22,SI1,E,Premium,62.3,7395,59,6.8,6.74,4.22
1.6500000000000001,SI1,E,Premium,304.2,743,289,22.45,22.22,13.59
0.82,SI1,E,Premium,122.3,755,117,9.54,9.620000000000001,5.86
2.04,SI1,E,Premium,362.99999999999994,765,352,27.259999999999998,27.03,16.419999999999998
0.84,SI1,E,Premium,124.30000000000001,773,118,9.61,9.64,5.98
0.41,SI1,E,Premium,60.4,775,59,4.8,4.75,2.88
0.7,SI1,E,Premium,122.6,788,118,9.1,9.010000000000002,5.550000000000001
1.27,SI1,E,Premium,60.9,7980,59,7.03,6.97,4.26
0.72,SI1,E,Premium,121.69999999999999,810,119,9.2,9.12,5.57
1.1099999999999999,SI1,E,Premium,179.79999999999998,833,171,14.129999999999999,14.04,8.44
0.41,SI1,E,Premium,58.8,852,62,4.87,4.85,2.86
0.39,SI1,E,Premium,59.1,860,59,4.81,4.76,2.83
1.31,SI1,E,Premium,62.4,8767,58,7.03,6.95,4.36
2,SI1,E,Premium,307.4,882,302,23.710000000000004,23.53,14.52
1.51,SI1,E,Premium,63,8836,58,7.4,7.27,4.62
0.82,SI1,E,Premium,124.3,904,119,9.55,9.469999999999999,5.91
0.4,SI1,E,Premium,62.8,907,59,4.73,4.7,2.96
1.6,SI1,E,Premium,61.2,9229,58,7.59,7.5,4.62
0.84,SI1,E,Premium,122,926,116,9.739999999999998,9.67,5.92
0.41,SI1,E,Premium,60.4,930,58,4.79,4.75,2.88
2,SI1,E,Premium,307.7,945,291,23.78,23.599999999999998,14.58
0.42,SI1,E,Premium,60,953,61,4.88,4.85,2.92
0.82,SI1,E,Premium,120.7,969,121,9.620000000000001,9.56,5.79
1.59,SI1,E,Premium,58.8,9705,59,7.69,7.61,4.5
1.68,SI1,E,Premium,249.3,992,233,19.28,19.14,11.97
1.5,SI1,E,Very Good,60.5,10046,63,7.42,7.35,4.48
1.51,SI1,E,Very Good,63.1,10113,56,7.24,7.22,4.56
0.41,SI1,E,Very Good,63.2,1015,56,4.74,4.72,2.99
0.46,SI1,E,Very Good,61.4,1042,62,4.92,4.95,3.03
1.55,SI1,E,Very Good,62.4,10851,58,7.36,7.42,4.61
0.5,SI1,E,Very Good,62.4,1090,58,5.06,5.01,3.14
1.52,SI1,E,Very Good,63.5,11176,58,7.36,7.29,4.65
1.5,SI1,E,Very Good,64,11194,58,7.21,7.23,4.62
1.51,SI1,E,Very Good,62.8,11460,59,7.26,7.3,4.57
1.5,SI1,E,Very Good,59.6,11586,58,7.38,7.41,4.41
1.5,SI1,E,Very Good,60.8,11688,58,7.32,7.36,4.46
1.5,SI1,E,Very Good,62,11690,57,7.25,7.33,4.52
1.5,SI1,E,Very Good,61.9,11717,59,7.26,7.32,4.51
1.55,SI1,E,Very Good,60.1,11764,58,7.5,7.55,4.52
1.5,SI1,E,Very Good,60.4,12000,59,7.35,7.39,4.45
1.5,SI1,E,Very Good,59.3,12247,60,7.4,7.5,4.42
0.5,SI1,E,Very Good,61.4,1238,63,5.1,5.06,3.12
3.06,SI1,E,Very Good,123.4,12386,117,14.68,14.92,9.129999999999999
0.5,SI1,E,Very Good,59.4,1293,60,5.14,5.16,3.06
1.02,SI1,E,Very Good,124.1,1304,118,10.19,10.27,6.35
1.61,SI1,E,Very Good,62.3,13047,57,7.43,7.47,4.64
0.51,SI1,E,Very Good,61.6,1315,53,5.16,5.19,3.19
1,SI1,E,Very Good,123.7,1316,119,10.129999999999999,10.2,6.29
0.51,SI1,E,Very Good,62.2,1318,55,5.09,5.11,3.17
